apiVersions,capabilities,capacity,costs,family,kind,locationInfo,locations,InstanceType,resourceType,restrictions,size,tier,Region,Price,AcceleratorName,AcceleratorCount
,"[{'name': 'MaxResourceVolumeMB', 'value': '0'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '32'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '128'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '32'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '308000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '308000000000'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '308000000000'}, {'name': 'UncachedDiskIOPS', 'value': '51200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '765000'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardDv5Family,,"[{'location': 'northcentralus', 'zoneDetails': [], 'zones': []}]",['northcentralus'],Standard_D32_v5,virtualMachines,[],D32_v5,Standard,northcentralus,1.536,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '0'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '32'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '128'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '32'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '308000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '308000000000'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '308000000000'}, {'name': 'UncachedDiskIOPS', 'value': '51200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '765000'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardDv5Family,,"[{'location': 'southcentralus', 'zoneDetails': [], 'zones': ['2']}]",['southcentralus'],Standard_D32_v5,virtualMachines,"[{'reasonCode': 'NotAvailableForSubscription', 'restrictionInfo': {'locations': ['southcentralus'], 'zones': None}, 'type': 'Location', 'values': ['southcentralus']}]",D32_v5,Standard,southcentralus,1.843,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '0'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '32'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '128'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '32'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '308000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '308000000000'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '308000000000'}, {'name': 'UncachedDiskIOPS', 'value': '51200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '765000'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}, {'name': 'UltraSSDAvailable', 'value': 'False'}]",,,standardDv5Family,,"[{'location': 'westus', 'zoneDetails': [], 'zones': []}]",['westus'],Standard_D32_v5,virtualMachines,[],D32_v5,Standard,westus,1.792,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '0'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '32'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '128'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '32'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '308000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '308000000000'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '308000000000'}, {'name': 'UncachedDiskIOPS', 'value': '51200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '765000'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}]",,,standardDv5Family,,"[{'location': 'westus2', 'zoneDetails': [{'Name': ['3', '2'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['3', '2']}]",['westus2'],Standard_D32_v5,virtualMachines,[],D32_v5,Standard,westus2,1.536,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '204800'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '14'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS,PaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardDv2Family,,"[{'location': 'centralus', 'zoneDetails': [], 'zones': ['1', '3', '2']}]",['centralus'],Standard_D3_v2,virtualMachines,[],D3_v2,Standard,centralus,0.293,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '204800'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '14'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS,PaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardDv2Family,,"[{'location': 'eastus', 'zoneDetails': [], 'zones': ['3', '1', '2']}]",['eastus'],Standard_D3_v2,virtualMachines,[],D3_v2,Standard,eastus,0.293,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '204800'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '14'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS,PaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardDv2Family,,"[{'location': 'eastus2', 'zoneDetails': [], 'zones': ['1', '2', '3']}]",['eastus2'],Standard_D3_v2,virtualMachines,[],D3_v2,Standard,eastus2,0.229,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '204800'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '14'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS,PaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardDv2Family,,"[{'location': 'northcentralus', 'zoneDetails': [], 'zones': []}]",['northcentralus'],Standard_D3_v2,virtualMachines,[],D3_v2,Standard,northcentralus,0.293,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '204800'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '14'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS,PaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardDv2Family,,"[{'location': 'southcentralus', 'zoneDetails': [], 'zones': ['2', '1', '3']}]",['southcentralus'],Standard_D3_v2,virtualMachines,[],D3_v2,Standard,southcentralus,0.254,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '204800'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '14'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS,PaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardDv2Family,,"[{'location': 'westcentralus', 'zoneDetails': [], 'zones': []}]",['westcentralus'],Standard_D3_v2,virtualMachines,[],D3_v2,Standard,westcentralus,0.254,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '204800'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '14'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS,PaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardDv2Family,,"[{'location': 'westus', 'zoneDetails': [], 'zones': []}]",['westus'],Standard_D3_v2,virtualMachines,[],D3_v2,Standard,westus,0.279,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '204800'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '14'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS,PaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardDv2Family,,"[{'location': 'westus2', 'zoneDetails': [], 'zones': ['1', '3', '2']}]",['westus2'],Standard_D3_v2,virtualMachines,[],D3_v2,Standard,westus2,0.229,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '204800'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '4'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '14'}, {'name': 'MaxDataDiskCount', 'value': '16'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'False'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '4'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '12000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '196083712'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '97517568'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '4'}]",,,standardDv2PromoFamily,,"[{'location': 'southcentralus', 'zoneDetails': [], 'zones': ['2', '1', '3']}]",['southcentralus'],Standard_D3_v2_Promo,virtualMachines,"[{'reasonCode': 'NotAvailableForSubscription', 'restrictionInfo': {'locations': ['southcentralus'], 'zones': None}, 'type': 'Location', 'values': ['southcentralus']}]",D3_v2_Promo,Standard,southcentralus,0.254,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '409600'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '8'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '28'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS,PaaS'}, {'name': 'vCPUsAvailable', 'value': '8'}, {'name': 'ACUs', 'value': '160'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '24000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '393216000'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '196083712'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'False'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}]",,,standardDFamily,,"[{'location': 'southcentralus', 'zoneDetails': [], 'zones': ['1']}]",['southcentralus'],Standard_D4,virtualMachines,"[{'reasonCode': 'NotAvailableForSubscription', 'restrictionInfo': {'locations': ['southcentralus'], 'zones': None}, 'type': 'Location', 'values': ['southcentralus']}]",D4,Standard,southcentralus,0.536,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '409600'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '8'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1'}, {'name': 'MemoryGB', 'value': '28'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'False'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS,PaaS'}, {'name': 'vCPUsAvailable', 'value': '8'}, {'name': 'ACUs', 'value': '160'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '24000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '393216000'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '196083712'}, {'name': 'EphemeralOSDiskSupported', 'value': 'False'}, {'name': 'EncryptionAtHostSupported', 'value': 'False'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'False'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}]",,,standardDFamily,,"[{'location': 'westus', 'zoneDetails': [], 'zones': []}]",['westus'],Standard_D4,virtualMachines,[],D4,Standard,westus,0.616,,
